Tabela;Coluna;Tipo;Nullable;Default;Constraint;Comentário;Linhas Tabela;Posição;
TVAR_POL_CUSTOS;GRP_CLAS_ENG_ID;NUMBER(10,0);NULL;;FK ¿ TGRP_CLAS_ITE.ID;ID da classificacao da pasta engenharia do item;1;22;
TVAR_POL_CUSTOS;GRP_CLAS_EST_ID;NUMBER(10,0);NULL;;FK ¿ TGRP_CLAS_ITE.ID;ID da classificacao da pasta estoque do item;1;23;
TVAR_POL_CUSTOS;GRP_CLAS_PLA_ID;NUMBER(10,0);NULL;;FK ¿ TGRP_CLAS_ITE.ID;ID da classificacao da pasta planejamento do item;1;24;
TVAR_POL_CUSTOS;GRP_CLAS_SUP_ID;NUMBER(10,0);NULL;;FK ¿ TGRP_CLAS_ITE.ID;ID da classificacao da pasta suprimentos do item;1;25;
TVAR_POL_CUSTOS;DESCRICAO;VARCHAR2(100);NULL;;;Descrição da Regra da Política de Formação de Preço de Venda.;1;26;
TVAR_POL_CUSTOS;TP_FRETE_POL_CUSTO;VARCHAR2(1);NULL;;;Tipo de frete da regra. [RV_DOMAIN: TIPO_FRETE];1;27;
TVAR_POL_CUSTOS;TCONF_REG_ID;NUMBER(10,0);NULL;;FK ¿ TCONF_REGRAS.ID;Chave estrangeira da tabela TCONF_REGRAS. Indica o conjunto da regra de configurado.;1;28;
TVAR_POL_CUSTOS;PERC_MARG_MIN;NUMBER(17,4);NULL;;;Percentual de margem mínima;1;29;
TVAR_POL_CUSTOS;PERC_MARG_MAX;NUMBER(17,4);NULL;;;Percentual de margem máxima;1;30;
TVAR_POL_CUSTOS;INTERVALO;NUMBER(7,4);NULL;;;Intervalo de margem;1;31;
TVAR_POL_CUSTOS;PERC_MARG_PADRAO;NUMBER(17,4);NULL;;;Percentual da margem ideal;1;32;
TVAR_POL_CUSTOS;USU_INCLUSAO;VARCHAR2(100);NOT NULL;;;Usuário responsável pela inclusão do registro.;1;33;
TVAR_POL_CUSTOS;DT_INCLUSAO;DATE;NOT NULL;;;Data de inclusão do registro.;1;34;
TVAR_POL_CUSTOS;USU_ALTERACAO;VARCHAR2(100);NULL;;;Usuário responsável pela última alteração do registro.;1;35;
TVAR_POL_CUSTOS;DT_ALTERACAO;DATE;NULL;;;Data da última alteração do registro.;1;36;
TVARS_DETER;ID;NUMBER(10,0);NOT NULL;;PK;Surrogate Key;158547;1;
TVARS_DETER;TEXTO;VARCHAR2(2000);NULL;;;;158547;2;
TVARS_DETER;TVAR_ID;NUMBER(10,0);NULL;;FK ¿ TVARIAVEIS.ID;Surrogate Key;158547;3;
TVARS_DETER;REST_DET_ID;NUMBER(10,0);NOT NULL;;FK ¿ TRESTR_DETER.ID;Surrogate Key;158547;4;
TVARS_DETER;VALOR_INI;NUMBER(20,10);NULL;;;Valor Inicial;158547;5;
TVARS_DETER;VALOR_FIM;NUMBER(20,10);NULL;;;Valor Final;158547;6;
TVARS_DETER_LOG;ID_LOG;NUMBER(10,0);NOT NULL;;PK;;5557745;1;
TVARS_DETER_LOG;DATA_LOG;DATE;NOT NULL;Tem Default;;;5557745;2;
TVARS_DETER_LOG;USUARIO_LOG;VARCHAR2(70);NOT NULL;;;;5557745;3;
TVARS_DETER_LOG;OPERACAO_LOG;VARCHAR2(2);NOT NULL;;;;5557745;4;
TVARS_DETER_LOG;ID;NUMBER(10,0);NULL;;;;5557745;5;
TVARS_DETER_LOG;TEXTO;VARCHAR2(2000);NULL;;;;5557745;6;
TVARS_DETER_LOG;TVAR_ID;NUMBER(10,0);NULL;;;;5557745;7;
TVARS_DETER_LOG;REST_DET_ID;NUMBER(10,0);NULL;;;;5557745;8;
TVARS_DETER_LOG;VALOR_INI;NUMBER(20,10);NULL;;;;5557745;9;
TVARS_DETER_LOG;VALOR_FIM;NUMBER(20,10);NULL;;;;5557745;10;
TVARS_DOMIN;ID;NUMBER(10,0);NOT NULL;;PK;Surrogate Key;29632;1;
TVARS_DOMIN;TEXTO;VARCHAR2(2000);NULL;;;;29632;2;
TVARS_DOMIN;TVAR_ID;NUMBER(10,0);NULL;;FK ¿ TVARIAVEIS.ID;Surrogate Key;29632;3;
TVARS_DOMIN;REST_DOM_ID;NUMBER(10,0);NOT NULL;;FK ¿ TRESTR_DOMIN.ID;Surrogate Key;29632;4;
TVARS_DOMIN;VALOR_INI;NUMBER(20,10);NULL;;;Valor Inicial;29632;5;
TVARS_DOMIN;VALOR_FIM;NUMBER(20,10);NULL;;;Valor Final;29632;6;
TVARS_DOMIN_LOG;ID_LOG;NUMBER(10,0);NOT NULL;;PK;;90122;1;
TVARS_DOMIN_LOG;DATA_LOG;DATE;NOT NULL;Tem Default;;;90122;2;
TVARS_DOMIN_LOG;USUARIO_LOG;VARCHAR2(70);NOT NULL;;;;90122;3;
TVARS_DOMIN_LOG;OPERACAO_LOG;VARCHAR2(2);NOT NULL;;;;90122;4;
TVARS_DOMIN_LOG;ID;NUMBER(10,0);NULL;;;;90122;5;
TVARS_DOMIN_LOG;TEXTO;VARCHAR2(2000);NULL;;;;90122;6;
TVARS_DOMIN_LOG;TVAR_ID;NUMBER(10,0);NULL;;;;90122;7;
TVARS_DOMIN_LOG;REST_DOM_ID;NUMBER(10,0);NULL;;;;90122;8;
TVARS_DOMIN_LOG;VALOR_INI;NUMBER(20,10);NULL;;;;90122;9;
TVARS_DOMIN_LOG;VALOR_FIM;NUMBER(20,10);NULL;;;;90122;10;
TVARS_EST_CONF;ID;NUMBER(10,0);NOT NULL;;PK;Surrogate Key;148462;1;
TVARS_EST_CONF;EST_CF_VAR_ID;NUMBER(10,0);NOT NULL;;FK ¿ TEST_CONF_VAR.ID;Chave Primária;148462;2;
TVARS_EST_CONF;TVAR_ID;NUMBER(10,0);NULL;;FK ¿ TVARIAVEIS.ID;Chave Primária;148462;3;
TVARS_EST_CONF;TEXTO;VARCHAR2(2000);NULL;;;Texto;148462;4;
TVARS_EST_CONF;VALOR_INI;NUMBER(20,10);NULL;;;Valor inicial;148462;5;
TVARS_EST_CONF;VALOR_FIM;NUMBER(20,10);NULL;;;Valor final;148462;6;
TVARS_ROT_CONF;ID;NUMBER(10,0);NOT NULL;;PK;Surrogate Key;1883;1;
TVARS_ROT_CONF;ROT_CF_VAR_ID;NUMBER(10,0);NOT NULL;;FK ¿ TROT_CONF_VAR.ID;Chave Primária;1883;2;
TVARS_ROT_CONF;TVAR_ID;NUMBER(10,0);NULL;;FK ¿ TVARIAVEIS.ID;Chave Primária;1883;3;
TVARS_ROT_CONF;TEXTO;VARCHAR2(1000);NULL;;;Texo;1883;4;
TVARS_ROT_CONF;VALOR_INI;NUMBER(20,10);NULL;;;Valor inicial;1883;5;
TVARS_ROT_CONF;VALOR_FIM;NUMBER(20,10);NULL;;;Valor final;1883;6;
TVEIC_MOT;ID;NUMBER(10,0);NOT NULL;;PK;Chave primária;3;1;
TVEIC_MOT;RANKING;NUMBER(3,0);NOT NULL;;;Ranking de motoristas;3;2;
TVEIC_MOT;MOTORA_ID;NUMBER(10,0);NOT NULL;;FK ¿ TMOTORISTAS.ID;Referência a motorista;3;3;
TVEIC_MOT;VEIC_ID;NUMBER(10,0);NOT NULL;;FK ¿ TVEICULOS.ID;Referência a veículo;3;4;
TVEICULOS;ID;NUMBER(10,0);NOT NULL;;PK;Surrogate Key;3;1;
TVEICULOS;PLACA;VARCHAR2(7);NOT NULL;;;Placa do Veículo;3;2;
TVEICULOS;MARCA;VARCHAR2(70);NOT NULL;;;Marca do veículo;3;3;
TVEICULOS;CAP_KG;NUMBER(19,8);NULL;;;Capacidade em kg;3;4;
TVEICULOS;CAP_M3;NUMBER(19,8);NULL;;;Capacidade em m3;3;5;
TVEICULOS;EMPR_ID;NUMBER(10,0);NOT NULL;;FK ¿ TEMPRESAS.ID;Referência a empresa;3;6;
TVEICULOS;CID_ID;NUMBER(10,0);NULL;Tem Default;FK ¿ TCIDADES.ID;Surrogate Key;3;7;
TVEICULOS;OCUP_MIN_KG;NUMBER(19,8);NOT NULL;Tem Default;;Ocupação mínima em quilos;3;8;
TVEICULOS;OCUP_MIN_PERC;NUMBER(5,2);NOT NULL;Tem Default;;Ocupação mínima em percetual;3;9;
TVEICULOS;DIARIA;NUMBER(1,0);NOT NULL;Tem Default;;Informar se existe diárias para o veículo (1=Sim 0=Não);3;10;
TVEICULOS;TIPO_COBR;VARCHAR2(1);NOT NULL;Tem Default;;Informar se as diárias serão cobradas somente quando existir cargas para o veículo ou se serão cobradas independente da existência de cargas;3;11;
TVEICULOS;FORN_ID;NUMBER(10,0);NULL;;FK ¿ TFORNECEDORES.ID;Transportadora do veículo;3;12;
TVEICULOS;TPVEIC_ID;NUMBER(10,0);NULL;;FK ¿ TTIPOS_VEICULOS.ID;Surrogate Key;3;13;
TVEICULOS;TP_CALC_FRETE;VARCHAR2(1);NOT NULL;Tem Default;;Tipo de cálculo do frete. Se é sobre o peso ou sobre a capacidade;3;14;
TVEICULOS;OCUP_MIN_M3;NUMBER(19,8);NULL;;;Ocupação mínima em M3;3;15;
TVEICULOS;RNTC_REBOQUE;VARCHAR2(20);NULL;;;Registro Nacional do Transportador de Carga;3;16;
TVEICULOS;RNTC_VEIC;VARCHAR2(20);NULL;;;Registro Nacional do Transportador de Carga;3;17;
TVEICULOS;RENAVAN;VARCHAR2(11);NULL;;;RENAVAM do veículo;3;18;
TVEICULOS;TARA_KG;NUMBER(6,0);NULL;;;Peso próprio do veículo sem carga;3;19;
TVEICULOS;TP_CARROCERIA;VARCHAR2(2);NULL;;;Tipo de Carroceria;3;20;
TVEICULOS;TP_RODADO;VARCHAR2(2);NULL;;;Tipo de Rodado;3;21;
TVEICULOS;TP_VEICULO;VARCHAR2(1);NULL;;;Tipo de Veículo;3;22;
TVEICULOS;TP_PROPRIEDADE;VARCHAR2(1);NULL;;;Tipo de Propriedade do Veículo;3;23;
TVEICULOS;SUBCONTRATADO;NUMBER(1,0);NOT NULL;Tem Default;;Indica se o veículo é subcontratado;3;24;
TVEICULOS;NOME_PROPRIETARIO;VARCHAR2(60);NULL;;;Razão Social ou Nome do proprietário;3;25;
TVEICULOS;TP_PES_PROPRIETARIO;VARCHAR2(1);NULL;;;Tipo de pessoa do proprietário;3;26;
TVEICULOS;CPF_PROPRIETARIO;NUMBER(11,0);NULL;;;CPF do proprietário;3;27;
TVEICULOS;CNPJ_PROPRIETARIO;NUMBER(14,0);NULL;;;CNPJ do proprietário;3;28;
TVEICULOS;IE_PROPRIETARIO;VARCHAR2(15);NULL;;;Inscrição Estadual do proprietário;3;29;
TVEICULOS;TIPO_PROPRIETARIO;NUMBER(1,0);NULL;;;Tipo do proprietario;3;30;
TVEICULOS;UF_ID_PROPRIETARIO;NUMBER(10,0);NULL;;FK ¿ TUFS.ID;;3;31;
TVEICULOS;IS_ANONYMOUS;NUMBER(1,0);NULL;Tem Default;;Identifica se o registro está anonimizado.;3;32;
TVEICULOS;RUA_ENDERECO_PROPRIETARIO;VARCHAR2(50);NULL;;;Rua do endereço do proprietário;3;33;
TVEICULOS;NRO_ENDERECO_PROPRIETARIO;VARCHAR2(20);NULL;;;Número do endereço do proprietário;3;34;
TVEICULOS;BAIRRO_ENDERECO_PROPRIETARIO;VARCHAR2(50);NULL;;;Bairro do endereço do proprietário;3;35;
TVEICULOS;COMPLEM_ENDERECO_PROPRIETARIO;VARCHAR2(70);NULL;;;Complemento do endereço do proprietário;3;36;
TVEICULOS;CEP_ENDERECO_PROPRIETARIO;NUMBER(8,0);NULL;;;CEP do endereço do proprietário;3;37;
TVEICULOS;CID_ID_ENDERECO_PROPRIETARIO;NUMBER(10,0);NULL;;;ID do município do endereço do proprietário (Faz referência a tabela TCIDADES);3;38;
TVEICULOS;TELEFONE_CELULAR_PROPRIETARIO;VARCHAR2(10);NULL;;;Número de celular do proprietário;3;39;
TVEICULOS;DDD_CELULAR_PROPRIETARIO;VARCHAR2(5);NULL;;;DDD do número de celular do proprietário;3;40;
TVEICULOS;TELEFONE_FIXO_PROPRIETARIO;VARCHAR2(10);NULL;;;Número de telefone comercial do proprietário;3;41;
TVEICULOS;DDD_FIXO_PROPRIETARIO;VARCHAR2(5);NULL;;;DDD do número de telefone comercial do proprietário;3;42;
TVEICULOS;CHASSI;VARCHAR2(50);NULL;;;Chassi do veículo;3;43;
TVEICULOS;MODELO;VARCHAR2(50);NULL;;;Modelo do veículo;3;44;
TVEICULOS;ANO_FABRICACAO;NUMBER(4,0);NULL;;;Ano de fabricação do veículo;3;45;
TVEICULOS;ANO_MODELO;NUMBER(4,0);NULL;;;Ano de lançamento do modelo do veículo;3;46;
TVEICULOS;NUMERO_EIXOS;NUMBER(3,0);NULL;;;Número de eixos do veículo;3;47;
TVEICULOS;COR;VARCHAR2(50);NULL;;;Cor do veículo [RV_DOMAIN:COR_VEICULO];3;48;
TVEICULOS;CONSUMO_MEDIO;NUMBER(17,8);NULL;;;Consumo médio de combustível do veículo.;3;49;
TVEICULOS;QTDE_MAX_ENTREGAS;NUMBER(5,0);NULL;;;Máximo de entregas possíveis por viagem.;3;50;
TVEICULOS;TEMPO_MAX;NUMBER(10,6);NULL;;;Tempo máximo possível por viagem.;3;51;
TVEICULOS;TP_COMB_ID;NUMBER(19,0);NULL;;FK ¿ TTIPOS_COMBUSTIVEIS.ID;Referência à TTIPOS_COMBUSTIVEIS.;3;52;
TVEICULOS;ROTEIRIZADOR;NUMBER(1,0);NULL;Tem Default;;Indicador para habilitar a utilização do veículo no Planejador de Rotas (Roteirizador).;3;53;
TVEICULOS;TP_EIXO;VARCHAR2(1);NULL;;;Tipo de eixo do veículo.;3;54;
TVENC_FORN;ID;NUMBER(10,0);NOT NULL;;PK;Chave primária da tabela.;555;1;
TVENC_FORN;EMPFOR_ID;NUMBER(10,0);NOT NULL;;FK ¿ TEMP_FOR.ID;Referência à TEMP_FOR.ID.;555;2;
TVENC_FORN;TP_DT_VENC;VARCHAR2(1);NOT NULL;;;Data base para o vencimento. [RV_DOMAIN:DT_BASE_VENC_FORN];555;3;
TVENC_FORN;TP_PGTO;VARCHAR2(1);NULL;;;Tipo de Pagamento (mensal ou semanal). [RV_DOMAIN:TP_PREF_VENC];555;4;
TVENC_FORN;TP_VENC;VARCHAR2(1);NOT NULL;;;Tipo de vencimento (Fixo, Posterga, Antecipa ou Útil). [RV_DOMAIN:TP_VCTO_FORN];555;5;
TVENC_FORN;RANKING;NUMBER(3,0);NOT NULL;;;Ranking do Vencimento;555;6;
TVENC_FORN;DESCRICAO;VARCHAR2(200);NOT NULL;;;Descrição do Vencimento;555;7;
TVENC_FORN;PRAZO_PGTO;VARCHAR2(1000);NOT NULL;;;Prazo de Pagamento;555;8;
TVENC_FORN;IND_MES_SUBSEQUENTE;NUMBER(1,0);NOT NULL;Tem Default;;Indicador de Mês Subsequente. [RV_DOMAIN:SIM_NAO];555;9;
TVENCIMENTOS;ID;NUMBER(10,0);NOT NULL;Tem Default;PK;Surrogate Key;4;1;
TVENCIMENTOS;CID_ID;NUMBER(10,0);NULL;Tem Default;FK ¿ TCIDADES.ID;Chave Primária;4;2;
TVENCIMENTOS;CODIGO;NUMBER(5,0);NOT NULL;Tem Default;;Codigo do Vencimento;4;3;
TVENCIMENTOS;DIA;NUMBER(2,0);NOT NULL;Tem Default;;Dia do vencimento do imposto;4;4;
TVENCIMENTOS;FORMA;NUMBER(1,0);NOT NULL;Tem Default;;Forma do cálculo do dia útil.;4;5;
TVENCIMENTOS;IMPOSTO;VARCHAR2(15);NOT NULL;Tem Default;;Descrição do Imposto;4;6;
TVENCIMENTOS;TIPO;NUMBER(1,0);NOT NULL;Tem Default;;Tipo do vencimento do imposto;4;7;
TVENCIMENTOS;TCOD_IRRF_ID;NUMBER(10,0);NULL;;FK ¿ TCOD_IRRF.ID;Surrogate Key;4;8;
TVERBAS;ID;NUMBER(10,0);NOT NULL;;PK;Chave Primária;1;1;
TVERBAS;COD_VERBA;NUMBER(4,0);NOT NULL;;;Código numérico;1;2;
TVERBAS;DESCRICAO;VARCHAR2(70);NOT NULL;;;Descrição de até 70 posições;1;3;
TVERBAS;EMPR_ID;NUMBER(10,0);NOT NULL;;FK ¿ TEMPRESAS.ID;Referência a;1;4;
TVERIF_ALMOX_INV_CAD;ID;NUMBER(10,0);NOT NULL;;PK;Chave Primária da tabela TVERIF_ALMOX_INV_CAD.;1;1;
TVERIF_ALMOX_INV_CAD;IND_ACERTO;NUMBER(1,0);NOT NULL;;;Indicador para acerto de estoque dos registros da tabela TVERIF_DETALHES_INV_CAD que formam o registro desta tabela. Possíveis valores: 0 ( Nenhum registro marcado para acerto) e 1 (  Pelo menos 1 registro marcado para acerto).;1;2;
TVERIF_ALMOX_INV_CAD;IND_ACERTO_PARCIAL;VARCHAR2(1);NULL;;;"Indicador de recontagem parcial dos registros da TVERIF_DETALHES_INV_CAD. Possíveis valores: Nulo ( Caso o campo IND_ACERTO for 1 e este campo for nulo indica que todos os registros da tabela TVERIF_DETALHES_INV_CAD que formam este registro estão marcados para acerto de estoque  ) e ""P"" ( Caso o campo IND_ACERTO for 1 e este campo for igual a ""P"", indica que pelo menos 1 registro da tabela TVERIF_DETALHES_INV_CAD que formam este registro está desmarcados para recontagem).";1;3;
TVERIF_ALMOX_INV_CAD;REGISTROS_TOTAIS;NUMBER(10,0);NOT NULL;;;Total de registros da tabela TVERIF_DETALHES_INV_CAD deste almoxarifado que compõem o agrupamento por almoxarifado.;1;4;
TVERIF_ALMOX_INV_CAD;REGISTROS_DIVERGENTES;NUMBER(10,0);NOT NULL;;;Total de registros da tabela TVERIF_DETALHES_INV_CAD deste almoxarifado que tiveram divergência entre a contagem e o estoque salvo.;1;5;
TVERIF_ALMOX_INV_CAD;REGISTROS_CORRETOS;NUMBER(10,0);NOT NULL;;;Total de registros da tabela TVERIF_DETALHES_INV_CAD deste almoxarifado que estavam com a contagem e o estoque salvo iguais.;1;6;
TVERIF_ALMOX_INV_CAD;REGISTROS_ACERTO;NUMBER(10,0);NOT NULL;;;Total de registros da tabela TVERIF_DETALHES_INV_CAD deste almoxarifado marcados para acerto de estoque.;1;7;
TVERIF_ALMOX_INV_CAD;PERC_ACURACIDADE;NUMBER(18,8);NOT NULL;;;Percentual de acuracidade deste almoxarifado.  (REGISTROS_CORRETOS / REGISTROS_TOTAIS).;1;8;
TVERIF_ALMOX_INV_CAD;ITE_MASC_TOTAL;NUMBER(10,0);NOT NULL;;;Total de itens e máscaras inventariados neste almoxarifado.;1;9;
TVERIF_ALMOX_INV_CAD;DATA_ESTOQUE;DATE;NOT NULL;;;Data da cópia do saldo de estoque do almoxarifado na aba Almoxarifados.;1;10;
TVERIF_ALMOX_INV_CAD;QTDE_CONTADA;NUMBER(18,8);NOT NULL;;;Soma das quantidades contadas de todos os itens deste almoxarifado na verificação detalhada.;1;11;
TVERIF_ALMOX_INV_CAD;QTDE_ESTOQUE;NUMBER(18,8);NOT NULL;;;Soma das quantidades de estoque de todos os itens deste almoxarifado na verificação detalhada.;1;12;
TVERIF_ALMOX_INV_CAD;QTDE_ENTRADAS;NUMBER(18,8);NOT NULL;;;Soma das diferenças de quantidade de todos os itens deste almoxarifado na verificação detalhada que irão gerar movimentos de entradas no estoque.;1;13;
TVERIF_ALMOX_INV_CAD;QTDE_SAIDAS;NUMBER(18,8);NOT NULL;;;Soma das diferenças de quantidade de todos os itens deste almoxarifado na verificação detalhada que irão gerar movimentos de saída no estoque.;1;14;
TVERIF_ALMOX_INV_CAD;QTDE_DIFERENCA;NUMBER(18,8);NOT NULL;;;Diferença entre os campo de quantidade contada e quantidade de estoque deste registro(QTDE_CONTADA - QTDE_ESTOQUE).;1;15;
TVERIF_ALMOX_INV_CAD;PERC_QTDE_DIFERENCA;NUMBER(18,8);NOT NULL;;;Percentual da Diferença da Quantidade sobre a Quantidade de Estoque deste registro (QTDE_DIFERENCA / QTDE_ESTOQUE).;1;16;
TVERIF_ALMOX_INV_CAD;VLR_CONTADO;NUMBER(18,8);NOT NULL;;;Soma dos valores contados de todos os itens deste almoxarifado na verificação detalhada.;1;17;
TVERIF_ALMOX_INV_CAD;VLR_ESTOQUE;NUMBER(18,8);NOT NULL;;;Soma dos valores de estoque de todos os itens deste almoxarifado na verificação detalhada.;1;18;
TVERIF_ALMOX_INV_CAD;VLR_ENTRADAS;NUMBER(18,8);NOT NULL;;;Soma das diferenças dos valores de todos os itens deste almoxarifado na verificação detalhada que irão diminuir o valor do estoque.;1;19;
TVERIF_ALMOX_INV_CAD;VLR_SAIDAS;NUMBER(18,8);NOT NULL;;;Soma das diferenças dos valores de todos os itens deste almoxarifado na verificação detalhada que irão diminuir o valor do estoque.;1;20;
TVERIF_ALMOX_INV_CAD;VLR_DIFERENCA;NUMBER(18,8);NOT NULL;;;Diferença entre os campos de valor contado e valor de estoque deste registro( VLR_CONTADO - VLR_ESTOQUE).;1;21;
TVERIF_ALMOX_INV_CAD;PERC_VLR_DIFERENCA;NUMBER(18,8);NOT NULL;;;Percentual da Diferença do Valor sobre o Valor de Estoque deste registro (VLR_DIFERENCA / VLR_ESTOQUE).;1;22;
TVERIF_ALMOX_INV_CAD;INV_CAD_ID;NUMBER(10,0);NOT NULL;;FK ¿ TINV_CADERNOS.ID;Chave Estrangeira da tabela TINV_CADERNOS.;1;23;
TVERIF_ALMOX_INV_CAD;ALMOX_ID;NUMBER(10,0);NOT NULL;;FK ¿ TALMOXARIFADOS.ID;Chave Estrangeira da tabela TALMOXARIFADOS.;1;24;
TVERIF_DETALHES_INV_CAD;ID;NUMBER(10,0);NOT NULL;;PK;Chave Primária da tabela TVERIF_DETALHES_INV_CAD;1468;1;
TVERIF_DETALHES_INV_CAD;INV_CAD_ID;NUMBER(10,0);NOT NULL;;FK ¿ TINV_CADERNOS.ID;Chave Estrangeira da tabela TINV_CADERNOS;1468;2;
TVERIF_DETALHES_INV_CAD;IND_ACERTO;NUMBER(1,0);NOT NULL;;;Indicador para acerto de estoque. Possíveis valores: 0 ( Não Selecionado para Acerto de Estoque)  e 1 ( Selecionado para Acerto de Estoque );1468;3;
TVERIF_DETALHES_INV_CAD;AGRUP_DET_ID;NUMBER(10,0);NULL;;FK ¿ TAGRUP_DETALHES_INV_CAD.ID;Chave Estrangeira da tabela TAGRUP_DETALHES_INV_CAD. O valor deste campo indica a maior sequência de contagem deste item. Se este campo estiver nulo, indica que este item não foi contado em nehum sequência de contagem.;1468;4;
TVERIF_DETALHES_INV_CAD;ITEMPR_ID;NUMBER(10,0);NOT NULL;;FK ¿ TITENS_EMPR.ID;Chave Estrangeira da tabela TITENS_EMPR;1468;5;
TVERIF_DETALHES_INV_CAD;TMASC_ITEM_ID;NUMBER(10,0);NULL;;FK ¿ TMASC_ITEM.ID;Chave Estrangeira da tabela TMASC_ITEM;1468;6;
TVERIF_DETALHES_INV_CAD;ALMOX_ID;NUMBER(10,0);NOT NULL;;FK ¿ TALMOXARIFADOS.ID;Chave Estrangeira da tabela TALMOXARIFADOS;1468;7;
TVERIF_DETALHES_INV_CAD;ENDEST_ID;NUMBER(10,0);NULL;;FK ¿ TENDERECOS_ESTQ.ID;Chave Estrangeira da tabela TENDERECOS_ESTQ;1468;8;
TVERIF_DETALHES_INV_CAD;ITE_LOTE_ID;NUMBER(10,0);NULL;;FK ¿ TITENS_LOTE.ID;Chave Estrangeira da tabela TITENS_LOTE;1468;9;
TVERIF_DETALHES_INV_CAD;UNID_MED_ID;NUMBER(10,0);NOT NULL;;FK ¿ TUNID_MED.ID;Chave Estrangeira da tabela TUNID_MED;1468;10;
TVERIF_DETALHES_INV_CAD;DATA_ESTOQUE;DATE;NOT NULL;;;Data da cópia do saldo de estoque do almoxarifado na aba Almoxarifados;1468;11;
TVERIF_DETALHES_INV_CAD;QTDE_ESTOQUE;NUMBER(18,8);NOT NULL;;;Quantidade do estoque do item/máscara, almoxarifado, endereço de estoque e lote/série na aba Almoxarifados;1468;12;
TVERIF_DETALHES_INV_CAD;QTDE_CONTADA;NUMBER(18,8);NOT NULL;;;Quantidade contada do item/máscara, almoxarifado, endereço de estoque e lote/série na maior sequência de contagem;1468;13;
TVERIF_DETALHES_INV_CAD;QTDE_DIFERENCA;NUMBER(18,8);NOT NULL;;;Diferença entre a quantidade contados e a quantidade de estoque. (QTDE_CONTADA - QTDE_ESTOQUE);1468;14;
TVERIF_DETALHES_INV_CAD;CST_MED_UNIT;NUMBER(18,8);NOT NULL;;;Custo médio unitário salvo na cópia do saldo de estoque do item/máscara, almoxarifado, endereço de estoque e lote/série na aba Almoxarifados;1468;15;
TVERIF_DETALHES_INV_CAD;VLR_CONTADO;NUMBER(18,8);NOT NULL;;;Valor Contado do item/máscara, almoxarifado, endereço de estoque e lote/série na maior sequência de contagem. (QTDE_CONTADA * CST_MED_UNIT);1468;16;
TVERIF_DETALHES_INV_CAD;VLR_ESTOQUE;NUMBER(18,8);NOT NULL;;;Valor do estoque do item/máscara, almoxarifado, endereço de estoque e lote/série na aba Almoxarifados. (QTDE_ESTOQUE * CST_MED_UNIT);1468;17;
TVERIF_DETALHES_INV_CAD;VLR_DIFERENCA;NUMBER(18,8);NOT NULL;;;Diferença entre o valor contado e o valor de estoque. (VLR_CONTADO - VLR_ESTOQUE);1468;18;
TVERIF_DETALHES_INV_CAD;PERC_QTDE_DIFERENCA;NUMBER(18,8);NOT NULL;;;Percentual da Diferença da Quantidade sobre a Quantidade de Estoque deste registro (QTDE_DIFERENCA / QTDE_ESTOQUE).;1468;19;
TVERIF_DETALHES_INV_CAD;PERC_VLR_DIFERENCA;NUMBER(18,8);NOT NULL;;;Percentual da Diferença do Valor sobre o Valor de Estoque deste registro (VLR_DIFERENCA / VLR_ESTOQUE).;1468;20;
TVERIF_ITE_MASC_INV_CAD;ID;NUMBER(10,0);NOT NULL;;PK;Chave Primária da tabela TVERIF_ITE_MASC_INV_CAD.;1468;1;
TVERIF_ITE_MASC_INV_CAD;IND_ACERTO;NUMBER(1,0);NOT NULL;;;Indicador para acerto de estoque dos registros da tabela TVERIF_DETALHES_INV_CAD que formam o registro desta tabela. Possíveis valores: 0 ( Nenhum registro marcado para acerto) e 1 (  Pelo menos 1 registro marcado para acerto).;1468;2;
TVERIF_ITE_MASC_INV_CAD;IND_ACERTO_PARCIAL;VARCHAR2(1);NULL;;;"Indicador de recontagem parcial dos registros da TVERIF_DETALHES_INV_CAD. Possíveis valores: Nulo ( Caso o campo IND_ACERTO for 1 e este campo for nulo indica que todos os registros da tabela TVERIF_DETALHES_INV_CAD que formam este registro estão marcados para acerto de estoque  ) e ""P"" ( Caso o campo IND_ACERTO for 1 e este campo for igual a ""P"", indica que pelo menos 1 registro da tabela TVERIF_DETALHES_INV_CAD que formam este registro está desmarcados para recontagem ). ";;;
;1468;3;;;;;;;
TVERIF_ITE_MASC_INV_CAD;REGISTROS_DIVERGENTES;NUMBER(10,0);NOT NULL;;;Total de registros da tabela TVERIF_DETALHES_INV_CAD deste item, máscara e unidade de medida que tiveram divergência entre a contagem e o estoque salvo.;1468;5;
TVERIF_ITE_MASC_INV_CAD;REGISTROS_CORRETOS;NUMBER(10,0);NOT NULL;;;Total de registros da tabela TVERIF_DETALHES_INV_CAD deste item, máscara e unidade de medida que estavam com a contagem e o estoque salvo iguais.;1468;6;
TVERIF_ITE_MASC_INV_CAD;REGISTROS_ACERTO;NUMBER(10,0);NOT NULL;;;Total de registros da tabela TVERIF_DETALHES_INV_CAD deste item, máscara e unidade de medida marcados para acerto de estoque.;1468;7;
TVERIF_ITE_MASC_INV_CAD;PERC_ACURACIDADE;NUMBER(18,8);NOT NULL;;;Percentual de acuracidade deste item, máscara e unidade de medida(REGISTROS_CORRETOS / REGISTROS_TOTAIS).;1468;8;
